FILEID,STUSAB,GEOCODE,COUNTY,TRACT,BLKGRP,BLOCK,AREALAND,NAME,INTPTLAT,INTPTLON,P0010001,P0020001,P0030001,P0050001,P0050003,P0050004,State,Proposed 2022_SD,County,Tract,BlockGroup,Block,Adj_Population,dif_pop,adjpop
PLST,DE,100050507092022,5,50709,2,2022,0,Block 2022,38.6475965,-75.1501348,0,0,0,0,0,0,10,19,10005,10005050709,100050507092,100050507092022,0,0,0
PLST,DE,100050507092023,5,50709,2,2023,21962,Block 2023,38.6399481,-75.1662911,12,12,11,0,0,0,10,19,10005,10005050709,100050507092,100050507092023,12,0,12
PLST,DE,100050507101000,5,50710,1,1000,0,Block 1000,38.6392414,-75.132172,0,0,0,0,0,0,10,19,10005,10005050710,100050507101,100050507101000,0,0,0
PLST,DE,100050507101001,5,50710,1,1001,6924,Block 1001,38.6423882,-75.136823,0,0,0,0,0,0,10,19,10005,10005050710,100050507101,100050507101001,0,0,0
PLST,DE,100050507101002,5,50710,1,1002,0,Block 1002,38.6437175,-75.1470735,0,0,0,0,0,0,10,19,10005,10005050710,100050507101,100050507101002,0,0,0
PLST,DE,100050507101003,5,50710,1,1003,112969,Block 1003,38.6422654,-75.151759,19,19,16,0,0,0,10,19,10005,10005050710,100050507101,100050507101003,19,0,19
PLST,DE,100050507101004,5,50710,1,1004,1887114,Block 1004,38.6346065,-75.1453359,428,428,302,0,0,0,10,19,10005,10005050710,100050507101,100050507101004,432,4,432
PLST,DE,100050507101005,5,50710,1,1005,19178,Block 1005,38.6378649,-75.1500173,30,30,22,0,0,0,10,19,10005,10005050710,100050507101,100050507101005,30,0,30
PLST,DE,100050507101006,5,50710,1,1006,21064,Block 1006,38.6396995,-75.1461933,13,13,11,0,0,0,10,19,10005,10005050710,100050507101,100050507101006,13,0,13
PLST,DE,100050507101007,5,50710,1,1007,20209,Block 1007,38.6374952,-75.1508641,25,25,16,0,0,0,10,19,10005,10005050710,100050507101,100050507101007,25,0,25
PLST,DE,100050507101008,5,50710,1,1008,36747,Block 1008,38.6305386,-75.1601661,23,23,20,0,0,0,10,19,10005,10005050710,100050507101,100050507101008,23,0,23
PLST,DE,100050507101009,5,50710,1,1009,11402,Block 1009,38.6325171,-75.1595414,0,0,0,0,0,0,10,19,10005,10005050710,100050507101,100050507101009,0,0,0
PLST,DE,100050507101010,5,50710,1,1010,18083,Block 1010,38.6320222,-75.1352421,39,39,31,0,0,0,10,19,10005,10005050710,100050507101,100050507101010,39,0,39
PLST,DE,100050507101011,5,50710,1,1011,13760,Block 1011,38.6346691,-75.1552544,7,7,7,0,0,0,10,19,10005,10005050710,100050507101,100050507101011,7,0,7
PLST,DE,100050507101012,5,50710,1,1012,21201,Block 1012,38.6371205,-75.1517226,17,17,13,0,0,0,10,19,10005,10005050710,100050507101,100050507101012,17,0,17
PLST,DE,100050507101013,5,50710,1,1013,2570,Block 1013,38.6394033,-75.1469612,0,0,0,0,0,0,10,19,10005,10005050710,100050507101,100050507101013,0,0,0
PLST,DE,100050507101014,5,50710,1,1014,27427,Block 1014,38.6325931,-75.1575802,5,5,3,0,0,0,10,19,10005,10005050710,100050507101,100050507101014,5,0,5
PLST,DE,100050507101015,5,50710,1,1015,17777,Block 1015,38.6358444,-75.154024,16,16,14,0,0,0,10,19,10005,10005050710,100050507101,100050507101015,16,0,16
PLST,DE,100050507101016,5,50710,1,1016,12499,Block 1016,38.6340355,-75.1557816,13,13,7,0,0,0,10,19,10005,10005050710,100050507101,100050507101016,13,0,13
PLST,DE,100050507101017,5,50710,1,1017,5220,Block 1017,38.6390998,-75.1501082,0,0,0,0,0,0,10,19,10005,10005050710,100050507101,100050507101017,0,0,0
PLST,DE,100050507101018,5,50710,1,1018,4778,Block 1018,38.639993,-75.1454114,19,19,11,0,0,0,10,19,10005,10005050710,100050507101,100050507101018,19,0,19
PLST,DE,100050507101019,5,50710,1,1019,21306,Block 1019,38.6363336,-75.1533469,25,25,19,0,0,0,10,19,10005,10005050710,100050507101,100050507101019,25,0,25
PLST,DE,100050507101020,5,50710,1,1020,20486,Block 1020,38.6367342,-75.1525471,14,14,10,0,0,0,10,19,10005,10005050710,100050507101,100050507101020,14,0,14
PLST,DE,100050507101021,5,50710,1,1021,12201,Block 1021,38.6334378,-75.1563971,19,19,16,0,0,0,10,19,10005,10005050710,100050507101,100050507101021,19,0,19
PLST,DE,100050507101022,5,50710,1,1022,11752,Block 1022,38.6395154,-75.1450378,18,18,13,0,0,0,10,19,10005,10005050710,100050507101,100050507101022,18,0,18
PLST,DE,100050507101023,5,50710,1,1023,35677,Block 1023,38.6383652,-75.1483504,17,17,12,0,0,0,10,19,10005,10005050710,100050507101,100050507101023,17,0,17
PLST,DE,100050507101024,5,50710,1,1024,32932,Block 1024,38.6291062,-75.1449241,109,109,69,0,0,0,10,19,10005,10005050710,100050507101,100050507101024,109,0,109
PLST,DE,100050507101025,5,50710,1,1025,17775,Block 1025,38.6272372,-75.1432148,38,38,31,0,0,0,10,19,10005,10005050710,100050507101,100050507101025,38,0,38
PLST,DE,100050507101026,5,50710,1,1026,13659,Block 1026,38.630042,-75.1404995,53,53,36,0,0,0,10,19,10005,10005050710,100050507101,100050507101026,54,1,54
PLST,DE,100050507101027,5,50710,1,1027,3738,Block 1027,38.6422219,-75.1477792,0,0,0,0,0,0,10,19,10005,10005050710,100050507101,100050507101027,0,0,0
PLST,DE,100050507101028,5,50710,1,1028,12468,Block 1028,38.6356746,-75.156766,5,5,5,0,0,0,10,19,10005,10005050710,100050507101,100050507101028,5,0,5
PLST,DE,100050507101029,5,50710,1,1029,13192,Block 1029,38.6350359,-75.1572286,17,17,14,0,0,0,10,19,10005,10005050710,100050507101,100050507101029,17,0,17
PLST,DE,100050507101030,5,50710,1,1030,24747,Block 1030,38.640399,-75.1505886,4,4,3,0,0,0,10,19,10005,10005050710,100050507101,100050507101030,4,0,4
PLST,DE,100050507101031,5,50710,1,1031,12413,Block 1031,38.6344069,-75.1577062,17,17,9,0,0,0,10,19,10005,10005050710,100050507101,100050507101031,17,0,17
PLST,DE,100050507101032,5,50710,1,1032,24332,Block 1032,38.6392171,-75.1532399,13,13,12,0,0,0,10,19,10005,10005050710,100050507101,100050507101032,13,0,13
PLST,DE,100050507101033,5,50710,1,1033,11469,Block 1033,38.6417867,-75.1483288,5,5,3,0,0,0,10,19,10005,10005050710,100050507101,100050507101033,5,0,5
PLST,DE,100050507101034,5,50710,1,1034,22780,Block 1034,38.6414644,-75.149237,13,13,13,0,0,0,10,19,10005,10005050710,100050507101,100050507101034,13,0,13
PLST,DE,100050507101035,5,50710,1,1035,3024,Block 1035,38.6359277,-75.1555007,0,0,0,0,0,0,10,19,10005,10005050710,100050507101,100050507101035,0,0,0
PLST,DE,100050507101036,5,50710,1,1036,25682,Block 1036,38.6400208,-75.1515204,17,17,17,0,0,0,10,19,10005,10005050710,100050507101,100050507101036,17,0,17
PLST,DE,100050507101037,5,50710,1,1037,27140,Block 1037,38.6397103,-75.1525169,19,19,12,0,0,0,10,19,10005,10005050710,100050507101,100050507101037,19,0,19
PLST,DE,100050507101038,5,50710,1,1038,15667,Block 1038,38.6376282,-75.1553168,10,10,7,0,0,0,10,19,10005,10005050710,100050507101,100050507101038,10,0,10
PLST,DE,100050507101039,5,50710,1,1039,14520,Block 1039,38.6370385,-75.1558847,14,14,14,0,0,0,10,19,10005,10005050710,100050507101,100050507101039,14,0,14
PLST,DE,100050507101040,5,50710,1,1040,21031,Block 1040,38.6387042,-75.153959,22,22,22,0,0,0,10,19,10005,10005050710,100050507101,100050507101040,22,0,22
PLST,DE,100050507101041,5,50710,1,1041,17742,Block 1041,38.6381901,-75.1546867,9,9,9,0,0,0,10,19,10005,10005050710,100050507101,100050507101041,9,0,9
PLST,DE,100050507101042,5,50710,1,1042,26311,Block 1042,38.6409559,-75.149971,19,19,19,0,0,0,10,19,10005,10005050710,100050507101,100050507101042,19,0,19
PLST,DE,100050507101043,5,50710,1,1043,0,Block 1043,38.6344993,-75.1361253,0,0,0,0,0,0,10,19,10005,10005050710,100050507101,100050507101043,0,0,0
PLST,DE,100050507101044,5,50710,1,1044,166637,Block 1044,38.6356315,-75.1329955,63,63,53,0,0,0,10,19,10005,10005050710,100050507101,100050507101044,63,0,63
PLST,DE,100050507101045,5,50710,1,1045,10885,Block 1045,38.6338324,-75.1582998,13,13,8,0,0,0,10,19,10005,10005050710,100050507101,100050507101045,13,0,13
PLST,DE,100050507101046,5,50710,1,1046,2146,Block 1046,38.6331592,-75.1580309,0,0,0,0,0,0,10,19,10005,10005050710,100050507101,100050507101046,0,0,0
PLST,DE,100050507101047,5,50710,1,1047,1031,Block 1047,38.6339527,-75.1569951,0,0,0,0,0,0,10,19,10005,10005050710,100050507101,100050507101047,0,0,0
PLST,DE,100050507101048,5,50710,1,1048,1043,Block 1048,38.6345878,-75.1564161,0,0,0,0,0,0,10,19,10005,10005050710,100050507101,100050507101048,0,0,0
PLST,DE,100050507101049,5,50710,1,1049,8408,Block 1049,38.6332519,-75.1588758,9,9,7,0,0,0,10,19,10005,10005050710,100050507101,100050507101049,9,0,9
PLST,DE,100050507101050,5,50710,1,1050,1134,Block 1050,38.637985,-75.1527595,0,0,0,0,0,0,10,19,10005,10005050710,100050507101,100050507101050,0,0,0
PLST,DE,100050507101051,5,50710,1,1051,1109,Block 1051,38.6383538,-75.1518524,0,0,0,0,0,0,10,19,10005,10005050710,100050507101,100050507101051,0,0,0
PLST,DE,100050507101052,5,50710,1,1052,1305,Block 1052,38.6387097,-75.1509623,0,0,0,0,0,0,10,19,10005,10005050710,100050507101,100050507101052,0,0,0
PLST,DE,100050507101053,5,50710,1,1053,1024,Block 1053,38.6375873,-75.1536197,0,0,0,0,0,0,10,19,10005,10005050710,100050507101,100050507101053,0,0,0
PLST,DE,100050507102000,5,50710,2,2000,0,Block 2000,38.6366715,-75.1684908,0,0,0,0,0,0,10,19,10005,10005050710,100050507102,100050507102000,0,0,0
PLST,DE,100050507102001,5,50710,2,2001,1477999,Block 2001,38.6340466,-75.1696559,502,502,419,0,0,0,10,19,10005,10005050710,100050507102,100050507102001,504,2,504
PLST,DE,100050507102002,5,50710,2,2002,8210,Block 2002,38.6329578,-75.1746855,23,23,18,0,0,0,10,19,10005,10005050710,100050507102,100050507102002,23,0,23
PLST,DE,100050507102003,5,50710,2,2003,4476,Block 2003,38.6388003,-75.1574671,1,1,1,0,0,0,10,19,10005,10005050710,100050507102,100050507102003,1,0,1
PLST,DE,100050507102004,5,50710,2,2004,24138,Block 2004,38.6352617,-75.1705052,15,15,11,0,0,0,10,19,10005,10005050710,100050507102,100050507102004,15,0,15
PLST,DE,100050507102005,5,50710,2,2005,5889,Block 2005,38.637663,-75.1582349,0,0,0,0,0,0,10,19,10005,10005050710,100050507102,100050507102005,0,0,0
PLST,DE,100050507102006,5,50710,2,2006,5359,Block 2006,38.6400868,-75.1561235,0,0,0,0,0,0,10,19,10005,10005050710,100050507102,100050507102006,0,0,0
PLST,DE,100050507102007,5,50710,2,2007,14329,Block 2007,38.6358149,-75.1695927,6,6,6,0,0,0,10,19,10005,10005050710,100050507102,100050507102007,6,0,6
PLST,DE,100050507102008,5,50710,2,2008,5084,Block 2008,38.6380369,-75.1581607,0,0,0,0,0,0,10,19,10005,10005050710,100050507102,100050507102008,0,0,0
PLST,DE,100050507102009,5,50710,2,2009,15266,Block 2009,38.6307069,-75.1691196,6,6,6,0,0,0,10,19,10005,10005050710,100050507102,100050507102009,6,0,6
PLST,DE,100050507102010,5,50710,2,2010,13031,Block 2010,38.6324181,-75.1618152,20,20,18,0,0,0,10,19,10005,10005050710,100050507102,100050507102010,20,0,20
PLST,DE,100050507102011,5,50710,2,2011,5788,Block 2011,38.6370642,-75.1585916,0,0,0,0,0,0,10,19,10005,10005050710,100050507102,100050507102011,0,0,0
PLST,DE,100050507102012,5,50710,2,2012,12034,Block 2012,38.6352737,-75.1714359,10,10,9,0,0,0,10,19,10005,10005050710,100050507102,100050507102012,10,0,10
PLST,DE,100050507102013,5,50710,2,2013,1565,Block 2013,38.632919,-75.1616143,5,5,4,0,0,0,10,19,10005,10005050710,100050507102,100050507102013,5,0,5
PLST,DE,100050507102014,5,50710,2,2014,29805,Block 2014,38.6316579,-75.1669697,24,24,24,0,0,0,10,19,10005,10005050710,100050507102,100050507102014,24,0,24
PLST,DE,100050507102015,5,50710,2,2015,4623,Block 2015,38.6389757,-75.1571444,0,0,0,0,0,0,10,19,10005,10005050710,100050507102,100050507102015,0,0,0
PLST,DE,100050507102016,5,50710,2,2016,6681,Block 2016,38.633653,-75.1600984,9,9,9,0,0,0,10,19,10005,10005050710,100050507102,100050507102016,9,0,9
PLST,DE,100050507102017,5,50710,2,2017,19371,Block 2017,38.6335383,-75.1607802,27,27,22,0,0,0,10,19,10005,10005050710,100050507102,100050507102017,27,0,27
PLST,DE,100050507102018,5,50710,2,2018,6302,Block 2018,38.6373434,-75.1583886,3,3,1,0,0,0,10,19,10005,10005050710,100050507102,100050507102018,3,0,3
PLST,DE,100050507102019,5,50710,2,2019,1688,Block 2019,38.6406951,-75.1551175,3,3,3,0,0,0,10,19,10005,10005050710,100050507102,100050507102019,3,0,3
PLST,DE,100050507102020,5,50710,2,2020,4804,Block 2020,38.6382934,-75.157937,0,0,0,0,0,0,10,19,10005,10005050710,100050507102,100050507102020,0,0,0
PLST,DE,100050507102021,5,50710,2,2021,5502,Block 2021,38.6385667,-75.1577235,0,0,0,0,0,0,10,19,10005,10005050710,100050507102,100050507102021,0,0,0
PLST,DE,100050507111000,5,50711,1,1000,0,Block 1000,38.6357636,-75.1259244,0,0,0,0,0,0,10,19,10005,10005050711,100050507111,100050507111000,0,0,0
PLST,DE,100050507111001,5,50711,1,1001,456140,Block 1001,38.630166,-75.1278746,27,27,24,0,0,0,10,19,10005,10005050711,100050507111,100050507111001,27,0,27
PLST,DE,100050507111002,5,50711,1,1002,11768,Block 1002,38.6311607,-75.1297137,9,9,9,0,0,0,10,19,10005,10005050711,100050507111,100050507111002,9,0,9
PLST,DE,100050507111003,5,50711,1,1003,10198,Block 1003,38.6313126,-75.1332715,5,5,4,0,0,0,10,19,10005,10005050711,100050507111,100050507111003,5,0,5
PLST,DE,100050507111004,5,50711,1,1004,7490,Block 1004,38.6317324,-75.1284639,15,15,14,0,0,0,10,19,10005,10005050711,100050507111,100050507111004,15,0,15
PLST,DE,100050507111005,5,50711,1,1005,2008,Block 1005,38.632863,-75.1264642,6,6,4,0,0,0,10,19,10005,10005050711,100050507111,100050507111005,6,0,6
PLST,DE,100050507111006,5,50711,1,1006,11867,Block 1006,38.6328333,-75.1304552,16,16,12,0,0,0,10,19,10005,10005050711,100050507111,100050507111006,16,0,16
PLST,DE,100050507111007,5,50711,1,1007,12322,Block 1007,38.6326237,-75.1312098,4,4,4,0,0,0,10,19,10005,10005050711,100050507111,100050507111007,4,0,4
PLST,DE,100050507111008,5,50711,1,1008,4599,Block 1008,38.6319024,-75.1253245,6,6,6,0,0,0,10,19,10005,10005050711,100050507111,100050507111008,6,0,6
PLST,DE,100050507111009,5,50711,1,1009,4988,Block 1009,38.6320169,-75.1259016,3,3,3,0,0,0,10,19,10005,10005050711,100050507111,100050507111009,4,1,4
PLST,DE,100050507111010,5,50711,1,1010,10282,Block 1010,38.6311087,-75.1265572,1,1,1,0,0,0,10,19,10005,10005050711,100050507111,100050507111010,1,0,1
PLST,DE,100050507111011,5,50711,1,1011,1934,Block 1011,38.6335558,-75.1259505,3,3,3,0,0,0,10,19,10005,10005050711,100050507111,100050507111011,3,0,3
PLST,DE,100050507111012,5,50711,1,1012,7634,Block 1012,38.6322802,-75.132037,8,8,8,0,0,0,10,19,10005,10005050711,100050507111,100050507111012,8,0,8
PLST,DE,100050507111013,5,50711,1,1013,3701,Block 1013,38.6338699,-75.1250933,0,0,0,0,0,0,10,19,10005,10005050711,100050507111,100050507111013,0,0,0
PLST,DE,100050507111014,5,50711,1,1014,8585,Block 1014,38.6330913,-75.1269996,12,12,12,0,0,0,10,19,10005,10005050711,100050507111,100050507111014,12,0,12
PLST,DE,100050507111015,5,50711,1,1015,10424,Block 1015,38.6311905,-75.1304093,5,5,5,0,0,0,10,19,10005,10005050711,100050507111,100050507111015,5,0,5
PLST,DE,100050507111016,5,50711,1,1016,5205,Block 1016,38.6321344,-75.1264983,3,3,1,0,0,0,10,19,10005,10005050711,100050507111,100050507111016,3,0,3
PLST,DE,100050507111017,5,50711,1,1017,8183,Block 1017,38.6314932,-75.1290933,9,9,7,0,0,0,10,19,10005,10005050711,100050507111,100050507111017,9,0,9
PLST,DE,100050507111018,5,50711,1,1018,7392,Block 1018,38.6318112,-75.1278654,7,7,6,0,0,0,10,19,10005,10005050711,100050507111,100050507111018,7,0,7
PLST,DE,100050507111019,5,50711,1,1019,7833,Block 1019,38.6329898,-75.1248386,8,8,8,0,0,0,10,19,10005,10005050711,100050507111,100050507111019,8,0,8
PLST,DE,100050507111020,5,50711,1,1020,247458,Block 1020,38.6288704,-75.1364598,225,225,180,0,0,0,10,19,10005,10005050711,100050507111,100050507111020,226,1,226
PLST,DE,100050507111021,5,50711,1,1021,4319,Block 1021,38.6326706,-75.128774,7,7,0,0,0,0,10,19,10005,10005050711,100050507111,100050507111021,7,0,7
PLST,DE,100050507111022,5,50711,1,1022,4039,Block 1022,38.6327728,-75.128199,7,7,5,0,0,0,10,19,10005,10005050711,100050507111,100050507111022,7,0,7
PLST,DE,100050507111023,5,50711,1,1023,11323,Block 1023,38.6330116,-75.1298275,19,19,16,0,0,0,10,19,10005,10005050711,100050507111,100050507111023,19,0,19
PLST,DE,100050507111024,5,50711,1,1024,53184,Block 1024,38.6308157,-75.137731,31,31,23,0,0,0,10,19,10005,10005050711,100050507111,100050507111024,31,0,31
PLST,DE,100050507111025,5,50711,1,1025,4908,Block 1025,38.6326572,-75.1293109,18,18,14,0,0,0,10,19,10005,10005050711,100050507111,100050507111025,18,0,18
PLST,DE,100050507111026,5,50711,1,1026,36277,Block 1026,38.6256066,-75.1399167,99,99,70,0,0,0,10,19,10005,10005050711,100050507111,100050507111026,99,0,99
PLST,DE,100050507111027,5,50711,1,1027,23189,Block 1027,38.630492,-75.1361236,46,46,32,0,0,0,10,19,10005,10005050711,100050507111,100050507111027,46,0,46
PLST,DE,100050507111028,5,50711,1,1028,7205,Block 1028,38.6320165,-75.1329335,10,10,9,0,0,0,10,19,10005,10005050711,100050507111,100050507111028,10,0,10
PLST,DE,100050507111029,5,50711,1,1029,5599,Block 1029,38.6329731,-75.1259135,7,7,3,0,0,0,10,19,10005,10005050711,100050507111,100050507111029,7,0,7
PLST,DE,100050507111030,5,50711,1,1030,6570,Block 1030,38.6330427,-75.1253512,12,12,9,0,0,0,10,19,10005,10005050711,100050507111,100050507111030,12,0,12
PLST,DE,100050507112000,5,50711,2,2000,0,Block 2000,38.6373392,-75.1035443,0,0,0,0,0,0,10,19,10005,10005050711,100050507112,100050507112000,0,0,0
PLST,DE,100050507112001,5,50711,2,2001,0,Block 2001,38.6353805,-75.1082256,0,0,0,0,0,0,10,19,10005,10005050711,100050507112,100050507112001,0,0,0
PLST,DE,100050507112002,5,50711,2,2002,0,Block 2002,38.6332569,-75.1216074,0,0,0,0,0,0,10,19,10005,10005050711,100050507112,100050507112002,0,0,0
PLST,DE,100050507112003,5,50711,2,2003,0,Block 2003,38.6270824,-75.0911973,0,0,0,0,0,0,10,19,10005,10005050711,100050507112,100050507112003,0,0,0
PLST,DE,100050507112004,5,50711,2,2004,0,Block 2004,38.6331642,-75.0983343,0,0,0,0,0,0,10,19,10005,10005050711,100050507112,100050507112004,0,0,0
PLST,DE,100050507112005,5,50711,2,2005,0,Block 2005,38.6392124,-75.1272469,0,0,0,0,0,0,10,19,10005,10005050711,100050507112,100050507112005,0,0,0
PLST,DE,100050507112006,5,50711,2,2006,458491,Block 2006,38.6269146,-75.0954733,0,0,0,0,0,0,10,19,10005,10005050711,100050507112,100050507112006,0,0,0
PLST,DE,100050507112007,5,50711,2,2007,1489296,Block 2007,38.629738,-75.1141222,116,116,110,0,0,0,10,19,10005,10005050711,100050507112,100050507112007,116,0,116
PLST,DE,100050507112008,5,50711,2,2008,12674,Block 2008,38.6265109,-75.1125095,21,21,20,0,0,0,10,19,10005,10005050711,100050507112,100050507112008,21,0,21
PLST,DE,100050507112009,5,50711,2,2009,27872,Block 2009,38.6256019,-75.1167417,18,18,18,0,0,0,10,19,10005,10005050711,100050507112,100050507112009,18,0,18
PLST,DE,100050507112010,5,50711,2,2010,9376,Block 2010,38.6257134,-75.1205369,17,17,15,0,0,0,10,19,10005,10005050711,100050507112,100050507112010,17,0,17
PLST,DE,100050507112011,5,50711,2,2011,17107,Block 2011,38.626331,-75.1166202,10,10,9,0,0,0,10,19,10005,10005050711,100050507112,100050507112011,10,0,10
PLST,DE,100050507112012,5,50711,2,2012,8298,Block 2012,38.6257527,-75.1209751,13,13,12,0,0,0,10,19,10005,10005050711,100050507112,100050507112012,13,0,13
PLST,DE,100050507112013,5,50711,2,2013,14108,Block 2013,38.6275548,-75.115018,19,19,16,0,0,0,10,19,10005,10005050711,100050507112,100050507112013,19,0,19
PLST,DE,100050507112014,5,50711,2,2014,4052,Block 2014,38.6257103,-75.109421,6,6,6,0,0,0,10,19,10005,10005050711,100050507112,100050507112014,6,0,6
PLST,DE,100050507112015,5,50711,2,2015,49575,Block 2015,38.6284242,-75.1164351,26,26,22,0,0,0,10,19,10005,10005050711,100050507112,100050507112015,26,0,26
PLST,DE,100050507112016,5,50711,2,2016,22234,Block 2016,38.6293612,-75.1160307,13,13,13,0,0,0,10,19,10005,10005050711,100050507112,100050507112016,13,0,13
PLST,DE,100050507112017,5,50711,2,2017,302103,Block 2017,38.6256328,-75.1289957,372,372,326,0,0,0,10,19,10005,10005050711,100050507112,100050507112017,373,1,373
PLST,DE,100050507112018,5,50711,2,2018,33250,Block 2018,38.6256797,-75.1311938,91,91,68,0,0,0,10,19,10005,10005050711,100050507112,100050507112018,91,0,91
PLST,DE,100050507112019,5,50711,2,2019,237956,Block 2019,38.6253265,-75.1349626,76,76,65,0,0,0,10,19,10005,10005050711,100050507112,100050507112019,77,1,77
PLST,DE,100050507112020,5,50711,2,2020,23714,Block 2020,38.6266887,-75.1348999,31,31,23,0,0,0,10,19,10005,10005050711,100050507112,100050507112020,31,0,31
PLST,DE,100050507112021,5,50711,2,2021,24624,Block 2021,38.6261025,-75.1352183,48,48,41,0,0,0,10,19,10005,10005050711,100050507112,100050507112021,48,0,48
PLST,DE,100050508011000,5,50801,1,1000,988822,Block 1000,38.8279274,-75.3209539,274,274,242,0,0,0,10,6,10005,10005050801,100050508011,100050508011000,274,0,274
PLST,DE,100050508011001,5,50801,1,1001,55493,Block 1001,38.8273983,-75.3144709,37,37,25,0,0,0,10,6,10005,10005050801,100050508011,100050508011001,37,0,37
PLST,DE,100050508011002,5,50801,1,1002,668061,Block 1002,38.8308578,-75.3384493,5,5,5,0,0,0,10,6,10005,10005050801,100050508011,100050508011002,5,0,5
PLST,DE,100050508011003,5,50801,1,1003,1306749,Block 1003,38.8232655,-75.3315265,13,13,11,0,0,0,10,6,10005,10005050801,100050508011,100050508011003,13,0,13
PLST,DE,100050508011004,5,50801,1,1004,1230321,Block 1004,38.8200717,-75.3160137,42,42,34,0,0,0,10,6,10005,10005050801,100050508011,100050508011004,42,0,42
PLST,DE,100050508011005,5,50801,1,1005,0,Block 1005,38.8233614,-75.3121153,0,0,0,0,0,0,10,6,10005,10005050801,100050508011,100050508011005,0,0,0
PLST,DE,100050508011006,5,50801,1,1006,178238,Block 1006,38.8178686,-75.3065619,59,59,46,0,0,0,10,6,10005,10005050801,100050508011,100050508011006,59,0,59
PLST,DE,100050508011007,5,50801,1,1007,79242,Block 1007,38.8174587,-75.3027195,25,25,20,0,0,0,10,6,10005,10005050801,100050508011,100050508011007,25,0,25
PLST,DE,100050508011008,5,50801,1,1008,57221,Block 1008,38.8153415,-75.3064798,60,60,50,0,0,0,10,6,10005,10005050801,100050508011,100050508011008,62,2,62
PLST,DE,100050508011009,5,50801,1,1009,661808,Block 1009,38.8107254,-75.3043071,173,173,145,0,0,0,10,6,10005,10005050801,100050508011,100050508011009,173,0,173
PLST,DE,100050508011010,5,50801,1,1010,919051,Block 1010,38.8118726,-75.2949534,70,70,59,0,0,0,10,6,10005,10005050801,100050508011,100050508011010,70,0,70
PLST,DE,100050508011011,5,50801,1,1011,1030893,Block 1011,38.8054535,-75.2845102,90,90,65,0,0,0,10,6,10005,10005050801,100050508011,100050508011011,91,1,91
PLST,DE,100050508011012,5,50801,1,1012,13660,Block 1012,38.8059552,-75.2754234,0,0,0,0,0,0,10,6,10005,10005050801,100050508011,100050508011012,0,0,0
PLST,DE,100050508011013,5,50801,1,1013,1268237,Block 1013,38.8041416,-75.3084179,78,78,63,0,0,0,10,6,10005,10005050801,100050508011,100050508011013,78,0,78
PLST,DE,100050508011014,5,50801,1,1014,865478,Block 1014,38.8104934,-75.3179836,118,118,94,0,0,0,10,6,10005,10005050801,100050508011,100050508011014,118,0,118
PLST,DE,100050508011015,5,50801,1,1015,497138,Block 1015,38.8136232,-75.323264,0,0,0,0,0,0,10,6,10005,10005050801,100050508011,100050508011015,0,0,0
PLST,DE,100050508011016,5,50801,1,1016,1103107,Block 1016,38.8119261,-75.334612,32,32,25,0,0,0,10,6,10005,10005050801,100050508011,100050508011016,32,0,32
PLST,DE,100050508011017,5,50801,1,1017,1170947,Block 1017,38.8194179,-75.3381178,9,9,4,0,0,0,10,6,10005,10005050801,100050508011,100050508011017,9,0,9
PLST,DE,100050508011018,5,50801,1,1018,601903,Block 1018,38.800243,-75.2855975,58,58,54,1,0,0,10,6,10005,10005050801,100050508011,100050508011018,59,1,59
PLST,DE,100050508011019,5,50801,1,1019,434091,Block 1019,38.8049593,-75.2982182,38,38,24,0,0,0,10,6,10005,10005050801,100050508011,100050508011019,38,0,38
PLST,DE,100050508011020,5,50801,1,1020,120509,Block 1020,38.7999093,-75.292154,0,0,0,0,0,0,10,6,10005,10005050801,100050508011,100050508011020,0,0,0
PLST,DE,100050508011021,5,50801,1,1021,2319528,Block 1021,38.7949376,-75.3021963,52,52,45,0,0,0,10,6,10005,10005050801,100050508011,100050508011021,52,0,52
PLST,DE,100050508011022,5,50801,1,1022,870077,Block 1022,38.7990164,-75.3181457,100,100,83,0,0,0,10,6,10005,10005050801,100050508011,100050508011022,100,0,100
PLST,DE,100050508011023,5,50801,1,1023,30576,Block 1023,38.803003,-75.3171252,30,30,25,0,0,0,10,6,10005,10005050801,100050508011,100050508011023,30,0,30
PLST,DE,100050508011024,5,50801,1,1024,1535143,Block 1024,38.8038072,-75.3348159,18,18,10,0,0,0,10,6,10005,10005050801,100050508011,100050508011024,18,0,18
PLST,DE,100050508011025,5,50801,1,1025,2606364,Block 1025,38.7938362,-75.3297306,139,139,118,0,0,0,10,6,10005,10005050801,100050508011,100050508011025,142,3,142
PLST,DE,100050508011026,5,50801,1,1026,1811,Block 1026,38.7879589,-75.3202731,0,0,0,0,0,0,10,6,10005,10005050801,100050508011,100050508011026,0,0,0
PLST,DE,100050508011027,5,50801,1,1027,38457,Block 1027,38.7888652,-75.3236976,20,20,16,0,0,0,10,6,10005,10005050801,100050508011,100050508011027,20,0,20
PLST,DE,100050508011028,5,50801,1,1028,8036,Block 1028,38.7881032,-75.3179987,14,14,10,0,0,0,10,6,10005,10005050801,100050508011,100050508011028,14,0,14
PLST,DE,100050508011029,5,50801,1,1029,45513,Block 1029,38.7890892,-75.3174555,9,9,6,0,0,0,10,6,10005,10005050801,100050508011,100050508011029,9,0,9
